Name;SerialNumber
Компьютер A6100 (A640FLNi): Pentium Gold G6400 / 4 Гб / 256 Гб SSD / UHD Graphics 610 / Win10 Pro;PC-0000897
Компьютер A6100 (A6414LNi): Pentium Gold G6405 / 4 Гб / 1 Тб / UHD Graphics 610 / DVDRW;PC-0000898
Компьютер A6100 (A6415LNi): Pentium Gold G6405 / 4 Гб / 256 Гб SSD / UHD Graphics 610 / Win10 Pro;PC-0000899
Компьютер A6100 (A6416LNi): Pentium Gold G6405 / 4 Гб / 1 Тб / UHD Graphics 610 / DVDRW / Win10 Home;PC-0000900
Компьютер A6100 (A6417LNi): Pentium Gold G6405 / 4 Гб / 1 Тб / UHD Graphics 610 / DVDRW;PC-0000901
Компьютер A6100 (A6418LNi): Pentium Gold G6405 / 4 Гб / 240 Гб SSD / UHD Graphics 610 / Win10 Pro;PC-0000902
Компьютер A6100 (A641ALNi): Pentium Gold G6405 / 4 Гб / 1 Тб / UHD Graphics 610 / DVDRW;PC-0000903
Компьютер A6100 (A641BLNi): Pentium Gold G6405 / 4 Гб / 240 Гб SSD / UHD Graphics 610 / Win10 Pro;PC-0000904
Компьютер A6100 (A641CLNi): Pentium Gold G6405 / 4 Гб / 1 Тб / UHD Graphics 610 / DVDRW / Win10 Home;PC-0000905
Компьютер A6100 (A641ELNi): Pentium Gold G6405 / 8 Гб / 1 Тб / UHD Graphics 610 / DVDRW;PC-0000906
Компьютер A6100 (A641FLNi): Pentium Gold G6405 / 8 Гб / 240 Гб SSD / UHD Graphics 610 / Win10 Pro;PC-0000907
Компьютер A6100a (A6310LNa): A8 9600 / 4 Гб / 1 Тб / RADEON R7 / DVDRW;PC-0000908
Компьютер A6100a (A6314LNa): A8 9600 / 4 Гб / 1 Тб / RADEON R7 / DVDRW;PC-0000909
Компьютер A6100a (A6315LNa): A8 9600 / 4 Гб / 240 Гб SSD / RADEON R7 / Win10 Pro;PC-0000910
Компьютер A6100a (A6318LNa): A8 9600 / 4 Гб / 1 Тб / RADEON R7 / DVDRW;PC-0000911
Компьютер A6100a (A6319LNa): A8 9600 / 4 Гб / 240 Гб SSD / RADEON R7 / Win10 Pro;PC-0000912
Компьютер A6100a (A6351LNa): Athlon 3000G / 4 Гб / 1 Тб / RADEON VEGA 3 / DVDRW;PC-0000913
Компьютер A6100a (A6352LNa): Athlon 3000G / 4 Гб / 240 Гб SSD / RADEON VEGA 3 / Win10 Pro;PC-0000914
Компьютер B6100 (B634RLNi): Core i3-10105 / 8 Гб / 256 Гб SSD / UHD Graphics 630 / Win10 Pro;PC-0000915
Компьютер B6100 (B637ELNi): Core i3-10105 / 8 Гб / 1 Тб / UHD Graphics 630 / DVDRW;PC-0000916
Компьютер B6100 (B637FLNi): Core i3-10105 / 8 Гб / 256 Гб SSD / UHD Graphics 630 / Win10 Pro;PC-0000917
Компьютер B6100 (B637GLNi): Core i3-10105 / 8 Гб / 1 Тб / UHD Graphics 630 / DVDRW / Win10 Home;PC-0000918
Компьютер B6100 (B637KLNi): Core i3-10105 / 8 Гб / 256 Гб SSD / UHD Graphics 630 / Win10 Pro;PC-0000919
Компьютер B6100 (B637ULNi): Core i3-10105 / 8 Гб / 1 Тб / UHD Graphics 630 / DVDRW;PC-0000920
Компьютер B6100 (B637VLNi): Core i3-10105 / 8 Гб / 256 Гб SSD / UHD Graphics 630 / Win10 Pro;PC-0000921
Компьютер B6100-SLIM (B634MLNi): Core i3-10105 / 8 Гб / 1 Тб / UHD Graphics 630 / DVDRW;PC-0000922
Компьютер B6100-SLIM (B634NLNi): Core i3-10105 / 8 Гб / 1 Тб / UHD Graphics 630 / DVDRW;PC-0000923
Компьютер B6100-SLIM (B634PLNi): Core i3-10105 / 8 Гб / 256 Гб SSD / UHD Graphics 630 / Win10 Pro;PC-0000924
Компьютер B6100-SLIM (B637CLNi): Core i3-10105 / 8 Гб / 1 Тб / UHD Graphics 630 / DVDRW;PC-0000925
Компьютер B6100-SLIM (B637DLNi): Core i3-10105 / 8 Гб / 256 Гб SSD / UHD Graphics 630 / Win10 Pro;PC-0000926
Компьютер B6100-SLIM (B637MLNi): Core i3-10105 / 8 Гб / 1 Тб / UHD Graphics 630 / DVDRW;PC-0000927
Компьютер B6100-SLIM (B637NLNi): Core i3-10105 / 8 Гб / 256 Гб SSD / UHD Graphics 630 / Win10 Pro;PC-0000928
Компьютер B6100-SLIM (B637ZLNi): Core i3-10105 / 8 Гб / 256 Гб SSD / UHD Graphics 630 / Win10 Pro;PC-0000929
Компьютер B6100a (B6363LNa): Ryzen 3 3200G / 8 Гб / 1 Тб / RADEON VEGA 8 / DVDRW;PC-0000930
Компьютер C6100 (C6265LNi): Core i5-10400 / 16 Гб / 1 Тб / UHD Graphics 630 / DVDRW;PC-0000931
Компьютер C6100 (C6266LNi): Core i5-10400 / 16 Гб / 512 Гб SSD / UHD Graphics 630 / Win10 Pro;PC-0000932
Компьютер C6100 (C6267LNi): Core i5-10400 / 16 Гб / 1 Тб / UHD Graphics 630 / DVDRW / Win10 Home;PC-0000933
Компьютер C6100 (C626RLNi): Core i5-10400 / 16 Гб / 512 Гб SSD / UHD Graphics 630 / Win10 Pro;PC-0000934
Компьютер C6100 (C627SLNi): Core i5-10400 / 16 Гб / 1 Тб / UHD Graphics 630 / DVDRW;PC-0000935
Компьютер C6100 (C627TLNi): Core i5-10400 / 16 Гб / 512 Гб SSD / UHD Graphics 630 / Win10 Pro;PC-0000936
Компьютер C6100 (C627VLNi): Core i5-10400 / 16 Гб / 512 Гб SSD / UHD Graphics 630 / Win10 Pro;PC-0000937
Компьютер C6100 (C627XLNi): Core i5-10400 / 16 Гб / 1 Тб / UHD Graphics 630 / DVDRW / Win10 Home;PC-0000938
Компьютер C6100 (C627YLNi): Core i5-10400 / 16 Гб / 1 Тб / UHD Graphics 630 / DVDRW;PC-0000939
Компьютер C6100 (C627ZLNi): Core i5-10400 / 16 Гб / 512 Гб SSD / UHD Graphics 630 / Win10 Pro;PC-0000940
Компьютер C6100-SLIM (C6263LNi): Core i5-10400 / 16 Гб / 1 Тб / UHD Graphics 630 / DVDRW;PC-0000941
Компьютер C6100-SLIM (C6264LNi): Core i5-10400 / 16 Гб / 512 Гб SSD / UHD Graphics 630 / Win10 Pro;PC-0000942
Компьютер C6100-SLIM (C627QLNi): Core i5-10400 / 16 Гб / 1 Тб / UHD Graphics 630 / DVDRW;PC-0000943
Компьютер C6100-SLIM (C627RLNi): Core i5-10400 / 16 Гб / 512 Гб SSD / UHD Graphics 630 / Win10 Pro;PC-0000944
U4000 (U4112LAi): Celeron N5100 / 4 Гб / 128 Гб SSD / UHD Graphics;PC-0000945
U4000 (U411QWAi): Celeron N5100 / 8 Гб / 240 Гб SSD / UHD Graphics / WiFi / BT;PC-0000946
U4000 (U4187WAi): Celeron 4205U / 4 Гб / 500 Гб / UHD Graphics / WiFi / BT;PC-0000947
U4000 (U4189WAi): Celeron 4205U / 4 Гб / 256 Гб SSD / UHD Graphics / WiFi / BT;PC-0000948
U4000 (U4200LAi): Celeron N4505 / 4 Гб / 120 Гб SSD / UHD Graphics;PC-0000949
U4000 (U4201LAi): Celeron N4505 / 4 Гб / 120 Гб SSD / UHD Graphics;PC-0000950
U4000 (U4202LAi): Celeron N5105 / 4 Гб / 120 Гб SSD / UHD Graphics;PC-0000951
U4000 (U420QWAi): Celeron J4025 / 4 Гб / 240 Гб SSD / UHD Graphics 600 / WiFi / BT;PC-0000952
U6000 (U621LWAi): Core i3-10110U / 8 Гб / 256 Гб SSD / UHD Graphics / WiFi / BT;PC-0000953
U6000 (U6305WBi): Core i3-1115G4 / 8 Гб / 256 Гб SSD / UHD Graphics / WiFi / BT;PC-0000954
U6000 (U6370LAi): Core i3-10105 / 8 Гб / 256 Гб SSD / UHD Graphics 632;PC-0000955
Компьютер A4000-SLIM (A4194LNi): Celeron J4125 / 4 Гб / 128 Гб SSD / UHD Graphics 602;PC-0000956
Компьютер A4500 (A4352LNi): Celeron G5905 / 4 Гб / 1 Тб / UHD Graphics 612;PC-0000957
Компьютер A4500a (A4310LNa): A8 9600 / 4 Гб / 240 Гб SSD / RADEON R9;PC-0000958
Компьютер A6100 (A641GLNi): Pentium Gold G6405 / 8 Гб / 1 Тб / UHD Graphics 610 / DVDRW;PC-0000959
Компьютер A6100 (A641HLNi): Pentium Gold G6405 / 8 Гб / 240 Гб SSD / UHD Graphics 610 / Win10 Pro;PC-0000960
Компьютер B6100 (B634YLNi): Core i3-10105 / 8 Гб / 1 Тб / UHD Graphics 630 / DVDRW;PC-0000961
Компьютер B6100 (B634ZLNi): Core i3-10105 / 8 Гб / 256 Гб SSD / UHD Graphics 630 / Win10 Pro;PC-0000962
Компьютер B6100-SLIM (B6330LNi): Core i3-10105 / 8 Гб / 1 Тб / UHD Graphics 630 / DVDRW;PC-0000963
Компьютер B6100-SLIM (B6331LNi): Core i3-10105 / 8 Гб / 256 Гб SSD / UHD Graphics 630 / Win10 Pro;PC-0000964
Компьютер B6100a (B635SLNa): Athlon Gold 3150G / 8 Гб / 1 Тб / RADEON VEGA 3 / DVDRW;PC-0000965
Компьютер C6100 (C626QLNi): Core i5-10400 / 16 Гб / 1 Тб / UHD Graphics 630 / DVDRW;PC-0000966
Компьютер C6100 (C626ULNi): Core i5-10400 / 16 Гб / 512 Гб SSD / UHD Graphics 630 / Win10 Pro;PC-0000967
Компьютер C6100-SLIM (C626NLNi): Core i5-10400 / 16 Гб / 1 Тб / UHD Graphics 630 / DVDRW;PC-0000968
Компьютер C6100-SLIM (C626PLNi): Core i5-10400 / 16 Гб / 512 Гб SSD / UHD Graphics 630 / Win10 Pro;PC-0000969
Компьютер C6100a (C637XLNa): Ryzen 5 4650G / 16 Гб / 1 Тб / RADEON VEGA 7 / DVDRW;PC-0000970
Компьютер C6100a (C637YLNa): Ryzen 5 4650G / 16 Гб / 512 Гб SSD / RADEON VEGA 7 / Win10 Pro;PC-0000971
Компьютер (Z0452595) A6100a: A8 9600 / 4 Гб / 1 Тб / DVDRW / Win10 Pro;PC-0000972
Компьютер (Z0458176) C6000: Core i5-8400 / 8 Гб / 1 Тб / DVDRW / Win10 Pro;PC-0000973
Компьютер (Z0458232) C6000: Core i5-8400 / 16 Гб / 1 Тб / DVDRW / Win10 Pro;PC-0000974
Компьютер (Z0460366) B6100a: Ryzen 3 3200G / 2 x 4 Гб / 2 Тб;PC-0000975
Компьютер (Z0474943) Minitower: Ryzen 3 3200G / 2 x 4 Гб / 1 Тб / DVDRW / 1 Гбит / Win10 Pro;PC-0000976
Компьютер (Z0479172) A6100a: A8 9600 / 8 Гб / 1 Тб  240 Гб SSD / DVDRW;PC-0000977
Компьютер (Z0484542) A6100a: A8 9600 / 2 x 4 Гб / 1 Тб / DVDRW;PC-0000978
Компьютер (Z0486134) Minitower: Athlon 200GE / 2 x 4 Гб / 240 Гб SSD / 1 Гбит;PC-0000979
Компьютер (Z0488827) Minitower: Core i3-10100 / 2 x 8 Гб / 240 Гб SSD / 1 Гбит;PC-0000980
Компьютер (Z0492076) A6100a: A8 9600 / 2 x 4 Гб / 240 Гб SSD / Win10 Pro;PC-0000981
Компьютер (Z0493012) Minitower: Core i3-10100 / 2 x 8 Гб / 240 Гб SSD / 1 Гбит;PC-0000982
Компьютер (Z0512135) B6100a: Ryzen 3 3200G / 2 x 4 Гб / 1 Тб / DVDRW;PC-0000983
Компьютер (Z0518593) E6100a: A8 9600 / 8 Гб / 1 Тб  128 Гб SSD / DVDRW / WiFi / Win10 Home;PC-0000984
Компьютер (Z0518744) Minitower: A8 9600 / 2 x 4 Гб / 1 Тб / DVDRW / 1 Гбит / Win10 Pro;PC-0000985
Компьютер (Z0518999) ZBOX: Core i3-10110U / 8 Гб / 250 Гб SSD;PC-0000986
Компьютер (Z0519818) A6100a: A8 9600 / 8 Гб / 1 Тб  240 Гб SSD / DVDRW;PC-0000987
Компьютер (Z0519843) Minitower: Core i3-8100 / 4 Гб / 240 Гб SSD / 1 Гбит;PC-0000988
Компьютер (Z0519844) Minitower: Celeron G4930 / 4 Гб / 240 Гб SSD / 1 Гбит;PC-0000989
Компьютер (Z0520212) Minitower: Core i5-10400 / 8 Гб / 1 Тб  120 Гб SSD / 1 Гбит;PC-0000990
Компьютер (Z0520320) Minitower: Core i5-8400 / 2 x 8 Гб / 256 Гб SSD / DVDRW / 1 Гбит / Win10 Pro;PC-0000991
Компьютер (Z0521616) Minitower: Core i5-10400 / 2 x 8 Гб / 480 Гб SSD / 1 Гбит / Win10 Pro;PC-0000992
Компьютер (Z0521626) A6100a: Athlon 3000G / 2 x 4 Гб / 240 Гб SSD / Win10 Pro;PC-0000993
Компьютер (Z0521826) E6100a: Athlon 3000G / 16 Гб / 2 Тб;PC-0000994
Компьютер (Z0522049) Minitower: Core i3-10100 / 8 Гб / 1 Тб / 1 Гбит;PC-0000995
Компьютер (Z0522296) Minitower: Core i3-10100 / 8 Гб / 256 Гб SSD / DVDRW / 1 Гбит / Win10 Pro;PC-0000996
Компьютер (Z0522955) Minitower: Core i3-10100 / 8 Гб / 240 Гб SSD / DVDRW / 1 Гбит / Win10 Pro;PC-0000997
Компьютер (Z0522975) Minitower: Core i5-10400 / 2 x 8 Гб / 1 Тб  480 Гб SSD / 1 Гбит;PC-0000998
Компьютер (Z0523931) Miditower: Core i3-10100 / 16 Гб / 1 Тб  128 Гб SSD / 1 Гбит;PC-0000999
Компьютер (Z0524799) A4500: Celeron G4930 / 2 x 4 Гб / 1 Тб;PC-0001000
